,zl32,zl9,zl2,zl26,zl22,zl15,zl21,zl36,zl33,zl28,zl35,zl13,zl7,zl31,zl30,zl4,zl29,zl34,zl27,zl0,zl17,zl10,zl20,zl25,zl23,zl5,zl14,zl1,zl8,zl6,zl11,zl18,zl24,zl19,zl16,zl12,zl3,dx40,dx4,dx0,dx30,dx11,dx25,dx15,dx27
37,-0.010570330699371286,0.0,0.010905217881451126,0.0,0.0,-0.011619101548348748,0.014726281886050727,0.0,0.014054104893011395,0.0,-0.010674718486291656,0.03112823318052517,-0.03518678565325054,0.0,-0.012898165050789279,0.08665014282080703,0.0,-0.01860678732548017,-0.023411004630311857,0.0109073888947612,0.09381442220488748,-0.009782049591268646,0.0,0.0,-0.0489769638423568,-0.023281546955972784,0.03487901773125213,-0.01564348951178226,-0.029163220323181777,0.01752876763917889,0.030296486779537737,0.022495457417939138,0.0098698042943179,0.026113480042493184,-0.01068455531767528,0.021915050366633486,0.026913892043182158,-0.020040775473200614,0.08090802848922538,0.1408675086325695,-0.13428791102016466,0.0,0.2692389335234615,-0.06758415887200536,0.0085446200975004
52,0.0,0.0,0.0,0.0,0.0,0.0,0.005989468531114298,0.0,0.007256392014826796,0.011815729476492454,0.0,0.02320962197128651,0.0,0.0,0.0,0.04757779178664093,0.0,0.0,0.0,0.0,0.04595048818323716,0.0,0.0,0.0,-0.03131834219659677,0.051522761809923566,0.006866589916335183,0.0,0.03036369962332941,0.0,0.022238798117035122,0.0,0.01727500514538322,0.0,0.0,-0.1907208603508558,0.012181630444337902,0.011635655658088788,0.0,-0.17491898416587195,0.0,0.0,0.054041602824169456,0.5345004476751738,0.0
20,-0.006649498520970937,0.0,0.0,0.0,-0.01060669942327988,-0.017074018510979505,0.0,-0.0133792456260525,0.0,-0.006840305126665225,0.0,0.018700647010572474,-0.014401120490988711,0.0,-0.019308226417933616,0.04267380021970249,-0.0092613845587724,-0.01489560672283291,-0.016336933386685404,0.008616585531994542,0.044737990468186994,-0.005233213748486565,0.0,-0.011381667798944783,-0.04600582370600717,-0.018364256836939624,0.019518546026258354,-0.008174692343297513,0.0415638818202074,0.012752269927887111,-0.22836574516475477,-0.007413670728030175,-0.06537826840269834,0.012702310496843228,-0.018029221192185613,-0.026978295976883948,0.016333373301196302,-0.025857415643202375,0.02619013139053794,0.14125525621170937,-0.06744941438755503,-0.007520626191564017,0.026579825018987174,-0.20624814101820843,-0.044548873759672314
26,-0.0058912351960058625,0.006049201648750745,0.0,0.0,-0.008057193858257171,-0.0173259619267446,0.008244033331948022,0.06016854533542322,0.0,0.0,0.0,0.014587443492754941,-0.05536839101652083,0.0,-0.00990007584737107,0.046097455460153404,-0.014339215225637171,-0.022908378773506988,-0.026248791118797667,0.008933468239460035,-0.13090570171724591,-0.008385853957583539,0.0,-0.01621053564692531,0.0,-0.021259179860719204,0.016027475119737664,-0.006772462186988515,-0.025498671605407877,0.010420165470798194,0.0177493676524645,0.0,-0.06826637145675772,0.010003238642348283,-0.01689891648259876,0.0083337334373675,-0.009963189945126717,-0.008672826260488615,-0.042348292248227185,-0.06268283729276722,0.01341227502874625,-0.013241404452674632,-0.12183940142199345,0.06702609838942514,-0.07489973450297283
61,-0.015410697600297417,0.0,0.0,0.0,-0.010719403144003265,-0.022352472745842112,0.008207961113442885,0.004627931586000849,0.0,0.019366897722919975,0.0,0.004970216920669681,0.4088296951549626,0.0,0.0,0.06545796701956363,0.0,0.0,-0.01245150143367627,0.0,0.08593466209668753,0.0,0.0,0.0,-0.040276209711838505,0.03299805714845812,0.025322693675277553,-0.009561311632500305,0.02030918047125683,0.013294542539603807,0.020930143500309042,0.0,-0.031147796501271297,0.019658782924130914,-0.013208545062730922,-0.01425012458745514,0.020332699271246275,0.03299433802912658,-0.1837555335932943,-0.046142637290928656,0.009619127750793788,0.0,-0.07220052645029025,0.1726393356525414,-0.013748872290056835
47,0.0085684634980479,0.0,0.0,0.0,0.0,0.0,0.003619718813100249,0.0,0.0,0.00931300210472706,0.0,0.007938736495545825,0.0,0.0,0.0,0.034106117440698185,0.0,0.0,0.010571650335255443,0.0,-0.050224090267895545,0.0,0.0,0.0,-0.023733380807289733,0.0,0.007101457609865046,0.0,0.012529712240049801,0.0,0.0,0.0,0.013937509257282332,0.0066370006529886776,0.0,0.0,0.005465194536159096,0.1145801280581894,0.033394660104364975,0.029905127801823667,0.0,0.0,0.1422414013071038,0.12192597595590887,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,-0.2668529805217407,0.0,0.0,0.0,0.0,0.0,-0.030771122805989315,0.0,0.0,0.03265681117547384,0.0,0.0,-0.008061676750322988,0.0,0.029864436204416117,0.0,0.0,0.0,-0.010283061079135514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05371676220070376,0.0,0.0,0.0,0.0,-0.010977552308947841,-0.06183634695116391,0.026769006991662625,-0.044784543057874854,0.0,0.0,-0.09445390557385597,-0.01777112026084099
11,-0.013499629793811758,-0.00477772397399251,0.0,0.0,-0.009278833152580197,0.029215296216768924,0.0,0.0,0.0,-0.0612553099198274,-0.006618549957346932,0.012983197697343837,-0.06306449629996473,0.0,0.0,0.0611526633050151,-0.016011945875837423,-0.006870336951119438,-0.020199862983246764,-0.007174162532292423,-0.10255465126011076,0.041409127837759754,0.0,-0.012851440606635949,0.0,-0.016377631615181527,0.024489953731700487,-0.024428378703972947,0.028743030005376927,0.022005281490872483,0.019294434161464116,0.0,-0.08229317296943015,0.009238443918945509,-0.018014959856346408,0.009472548002868467,-0.026698870029082007,-0.023409390032133527,-0.14787098218997352,-0.0764337244031461,0.022817190607166603,-0.0156658525347637,-0.15011238966414203,0.0917349288486462,0.04820115100375377
31,0.0,0.0,0.0,0.0,0.0,-0.007190241235213182,0.0,0.03649965325975286,0.0,-0.0098366797062336,0.0,0.0,-0.03732042872105302,0.0,-0.005011152493424424,-0.01063826822979718,-0.007402691365196751,0.0,0.0,0.0,-0.008813985320255568,0.0,0.0,-0.017331619931217,0.0,-0.021748071939592273,-0.026266199768876557,0.0,-0.06708335907999272,0.0,0.013498223911543317,0.0,-0.05024745061354882,-0.07365564278357295,-0.00589309618209688,0.0,-0.005981494492147958,-0.007110376747509181,-0.03879838493896462,-0.1026988649572177,0.049077860247758065,0.0,-0.063087786380707,-0.06672208387279371,0.023605411752092853
49,0.0,0.0,0.0,0.0,0.0,0.0,0.004575598317768874,0.0,0.0,0.0045268870729706714,0.0,0.007413662942413595,0.05721183574128279,0.0,0.012610247952426087,0.029952884564841062,0.0,0.0,0.02693105484375828,0.0,0.024115609739142327,0.0,0.0,0.028652210742682233,-0.016720564963716676,0.0,0.010232395173553208,0.0,0.01346650216712339,0.0,-0.03682188725844859,0.0,0.17690817206891737,0.007655541782142311,0.0,-0.018952107500180712,0.00852300258966096,0.03441937362388228,-0.015334720235589974,-0.015167949357341393,0.0,0.021471223693365238,0.033795924371556985,0.10716049968690511,-0.018744866855978537
34,-0.00555664634084263,0.0,-0.017010716867606857,0.0,-0.007776289028984362,-0.008610897790714573,0.0,0.0,0.0,0.016923759707466415,0.0,0.0,-0.007619851990451898,-0.003447802643922686,0.0,-0.13418974571021172,-0.008754075603108744,0.019317393611241337,-0.01841964610697225,-0.1706135115705551,0.03550918190180366,0.0,0.0,-0.01490405022100423,-0.027511436556576507,-0.018307267908300714,-0.012481562391991594,0.0,0.02614529241648003,0.0,0.013834567542976628,0.0,-0.026648204101692274,0.0,-0.010395337128318857,0.0,0.01804388585028273,-0.022697683475909336,0.0,0.013647687457267514,0.0,-0.011925141533697614,-0.09359141200845567,-0.09042779683920688,0.06292402304707634
7,-0.006743353309561495,0.0,0.0,0.0,0.0,-0.014369506750933438,-0.020155195504086426,-0.006478493807762047,0.0,0.0,0.0,0.010311920935141796,-0.0496343637002488,0.0,-0.007893034864898223,0.019019768029637674,-0.011394010993801034,-0.014219150753879098,0.030893346337831307,0.005229756161981222,-0.23133445831361718,-0.006656809643735134,0.0,-0.016579412969156417,-0.03520066981685009,-0.01646995062209495,-0.01617231025013173,-0.0056705536821425595,0.023801268634862344,0.0088896883005018,0.014588108527764498,0.0,-0.06256311007676865,0.008955642077450754,-0.007979810553625705,0.011707472679350149,0.0,-0.01939291979570213,0.013159600520180115,0.044632641886657554,0.035409374194000476,0.0,-0.050190115223480825,-0.13277970923358673,0.0
43,0.08284255847980708,0.0,0.0015320237112375137,0.0,0.0,-0.00839401765540064,0.013746319264920724,-0.00972146986965339,0.0024971858980238695,0.012612810916378517,0.0,0.01944010753968896,0.04692451623678,0.003166978425649135,0.0,0.04675480820601498,0.0,-0.012502228019037914,-0.012766129728399196,0.007177585493273436,0.04900095130838304,0.0019815927534539116,-0.013425068717445676,0.0,-0.03307650944887982,-0.00790610943817427,0.016023510715174,0.0,0.03300956410341387,0.007386191389603933,0.013155435436872996,0.023702796984104768,0.048837835730960795,0.01995523323089861,0.0,0.001315587524968416,0.0099612559178231,-0.009319588772650024,0.023922329183056236,0.009171314818809388,0.030350059421151425,0.0,0.11882418379320447,-0.02390803491312954,-0.024499026076156283
22,0.0,0.0,0.0,0.0,0.0,-0.01245878485176692,0.0,0.0,-0.08571723161253628,0.009330680778531797,0.03707455624280283,0.0,-0.04019593067806049,0.0,0.0,-0.45801249780334197,0.0,0.050299033990743446,0.08059386254953836,0.0,-0.026019948206381146,-0.00931107572498997,0.0,0.0,-0.010249471090602792,-0.01646816396142284,0.015120847870496472,0.011517534008830368,0.0,0.0,0.016079512250887776,0.0,-0.044691501979037276,0.0,-0.010579184079303814,0.0,0.0,0.0,0.022607752883777716,0.08650831396340146,0.01273673245856734,0.0,-0.0741626730053128,-0.058771392033273306,0.0
15,-0.007128610756579973,0.005116239134144246,0.0,-0.0026957137707623842,0.0,0.0,0.0,0.02246192383475694,0.007962296674667677,-0.09899433304578731,0.0,-0.012767574765771877,-0.03082995083722495,-0.004358120940345347,-0.011820051500777612,0.038153734538167595,-0.01267469220134965,-0.013515956437208881,-0.019627734436361392,0.0049788028282281155,0.04504285861291734,0.04518900009850875,0.0,-0.016496056644971162,-0.050684189958774245,-0.020170972021239852,0.01923054839105338,-0.005517034280968169,-0.0794156232553198,0.009692346040620331,0.01628047124338497,-0.00880854940048478,-0.07090260256696931,0.007557043821143097,-0.01894265558514778,0.006654622312399161,0.018695997042742586,-0.03157668287328661,-0.10514373603868635,-0.12339419188252987,0.02055351352182449,0.010200104489924297,0.06550049340542186,-0.07898493773629173,-0.021853397490626147
40,0.0,0.0,0.0,0.0,0.0,0.007827563710917917,0.007632573442851176,0.0,0.0,0.0,0.0,-0.0519981185892244,0.3268478735181117,0.0,0.0,0.048040762911394974,0.0,0.0,0.0,0.00771535060746012,0.03890709776923579,0.05170667292597991,0.0,0.0,-0.03189940972491598,0.0,0.0,0.0,0.024130640620958266,0.0,0.012472433772194536,0.0,0.042209834375465105,0.0112659822629389,-0.018680222680395375,0.0,0.013000540425237073,0.0,0.028119956923678108,-0.0384692890903168,-0.08380291441797896,0.0,0.0895886958167702,-0.03106906628723599,0.03388516686736548
